trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
309,4,Change,-0.0,6.0,0.9000000000000004,0,1,0.619,RightResponse,correct
310,4,Blank,0.0,-8.0,1.2000000000000002,1,0,1.414,RightResponse,correct
311,4,Change,0.0,-8.0,2.220446049250313e-16,1,0,0.788,RightResponse,correct
312,4,Blank,-0.0,8.0,-1.5,0,0,0.646,LeftResponse,correct
313,4,Blank,-0.0,6.0,0.6000000000000005,1,0,1.003,LeftResponse,incorrect
314,4,Step,0.0,-8.0,-0.8999999999999999,1,0,1.18,LeftResponse,correct
315,4,Blank,-0.0,8.0,2.220446049250313e-16,0,1,1.288,LeftResponse,incorrect
316,4,Blank,0.0,-6.0,-1.5,0,1,0.568,LeftResponse,correct
317,4,Change,0.0,-6.0,0.9000000000000004,1,1,0.579,RightResponse,correct
318,4,Change,0.0,-6.0,-0.5999999999999999,0,0,1.083,LeftResponse,correct
